"","folder","ess_likelihood","tree","best_or_gen"
"152","data/0.2-0.15-2-0.15/28",696,"twin","best"
"153","data/0.2-0.15-2-0.2/43",783,"true","gen"
"154","data/0.2-0.15-2-0.2/43",504,"true","best"
"155","data/0.2-0.15-2-0.2/43",404,"twin","gen"
"156","data/0.2-0.15-2-0.2/43",396,"twin","best"
"157","data/0.2-0.15-2-0.2/44",912,"true","gen"
"158","data/0.2-0.15-2-0.2/44",901,"true","best"
"159","data/0.2-0.15-2-0.2/44",921,"twin","gen"
"160","data/0.2-0.15-2-0.2/44",1001,"twin","best"
"161","data/0.2-0.15-2.5-0.1/15",4,"true","gen"
"162","data/0.2-0.15-2.5-0.1/15",15,"true","best"
"163","data/0.2-0.15-2.5-0.1/15",13,"twin","gen"
"164","data/0.2-0.15-2.5-0.1/15",419,"twin","best"
"165","data/0.2-0.15-2.5-0.1/16",833,"true","gen"
"166","data/0.2-0.15-2.5-0.1/16",734,"true","best"
"167","data/0.2-0.15-2.5-0.1/16",498,"twin","gen"
"168","data/0.2-0.15-2.5-0.1/16",474,"twin","best"
"169","data/0.2-0.15-2.5-0.15/31",51,"true","gen"
"170","data/0.2-0.15-2.5-0.15/31",125,"true","best"
"171","data/0.2-0.15-2.5-0.15/31",115,"twin","gen"
"172","data/0.2-0.15-2.5-0.15/31",78,"twin","best"
"173","data/0.2-0.15-2.5-0.15/32",716,"true","gen"
"174","data/0.2-0.15-2.5-0.15/32",855,"true","best"
"175","data/0.2-0.15-2.5-0.15/32",514,"twin","gen"
"176","data/0.2-0.15-2.5-0.15/32",7,"twin","best"
"177","data/0.2-0.15-2.5-0.2/47",2,"true","gen"
"178","data/0.2-0.15-2.5-0.2/47",14,"true","best"
"179","data/0.2-0.15-2.5-0.2/47",86,"twin","gen"
"180","data/0.2-0.15-2.5-0.2/47",3,"twin","best"
